time,company,approved,requests,approved_number,country
2013H2,twitter,0,1,0,Oman
2013H2,twitter,0,1,0,Pakistan
2013H2,twitter,0,0,0,Peru
2013H2,twitter,0,0,0,Philippines
2013H2,twitter,0,0,0,Portugal
2013H2,twitter,0,1,0,Qatar
2013H2,twitter,0.05,110,5,Saudi Arabia
2013H2,twitter,0,2,0,Singapore
2013H2,twitter,0,0,0,South Korea
2013H2,twitter,0,0,0,South Sudan
2013H2,twitter,0,13,0,Spain
2013H2,twitter,0,0,0,Sweden
2013H2,twitter,0,0,0,Switzerland
2013H2,twitter,0,1,0,Turkey
2013H2,twitter,0,2,0,United Arab Emirates
2013H2,twitter,0.43,56,24,United Kingdom
2013H2,twitter,0.69,833,574,United States
2013H2,twitter,0,0,0,Venezuela
2014H1,twitter,0,1,0,Albania
2014H1,twitter,0,7,0,Argentina
2014H1,twitter,1,2,2,Australia
2014H1,twitter,0,0,0,Austria
2014H1,twitter,0,1,0,Bahrain
2014H1,twitter,0,0,0,Belgium
2014H1,twitter,0.39,77,30,Brazil
2014H1,twitter,0,0,0,Bulgaria
2014H1,twitter,0.23,30,6,Canada
2014H1,twitter,0,1,0,Chile
2014H1,twitter,0.2,5,1,Colombia
2014H1,twitter,0,1,0,Denmark
2014H1,twitter,0,0,0,Ecuador
2014H1,twitter,0,1,0,Egypt
2014H1,twitter,0.08,36,2,France
2014H1,twitter,0.21,14,2,Germany
2014H1,twitter,0.13,16,2,Greece
2014H1,twitter,0,0,0,Hong Kong
2014H1,twitter,0.13,16,2,India
2014H1,twitter,0,0,0,Indonesia
2014H1,twitter,0.33,3,0,Ireland
2014H1,twitter,0,0,0,Israel
2014H1,twitter,0.2,10,2,Italy
2014H1,twitter,0.36,192,69,Japan
2014H1,twitter,0,5,0,Kuwait
2014H1,twitter,0,5,0,Lebanon
2014H1,twitter,0,1,0,Lithuania
2014H1,twitter,0,3,0,Malaysia
2014H1,twitter,0,0,0,Maldives
2014H1,twitter,0,5,0,Mexico
2014H1,twitter,0.2,5,1,Netherlands
2014H1,twitter,0.5,2,1,New Zealand
2014H1,twitter,0,1,0,Norway
2014H1,twitter,0,2,0,Oman
2014H1,twitter,0,2,0,Pakistan
2014H1,twitter,0,0,0,Peru
2014H1,twitter,0,0,0,Philippines
2014H1,twitter,0,0,0,Portugal
2014H1,twitter,0,0,0,Qatar
2014H1,twitter,0.01,189,1,Saudi Arabia
2014H1,twitter,0,1,0,Singapore
2014H1,twitter,0.17,6,1,South Korea
2014H1,twitter,0,0,0,South Sudan
2014H1,twitter,0.12,43,5,Spain
2014H1,twitter,0,1,0,Sri Lanka
2014H1,twitter,0,0,0,Sweden
2014H1,twitter,0,3,0,Switzerland
2014H1,twitter,0,1,0,Thailand
2014H1,twitter,0,1,0,Trinidad and Tobago
2014H1,twitter,0,24,0,Turkey
2014H1,twitter,0,6,0,United Arab Emirates
2014H1,twitter,0.46,78,35,United Kingdom
2014H1,twitter,0.72,1257,905,United States
2014H1,twitter,0,4,0,Venezuela
2014H2,twitter,0,0,0,Albania
2014H2,twitter,0.33,3,0,Argentina
2014H2,twitter,0.5,10,5,Australia
2014H2,twitter,0,0,0,Austria
2014H2,twitter,0,0,0,Bahrain
2014H2,twitter,0,1,0,Belgium
2014H2,twitter,0,1,0,Belize
2014H2,twitter,0.14,50,7,Brazil
2014H2,twitter,0,0,0,Bulgaria
2014H2,twitter,0.34,32,10,Canada
2014H2,twitter,0,0,0,Chile
2014H2,twitter,0,3,0,Colombia
2014H2,twitter,0.33,3,0,Denmark
2014H2,twitter,0,0,0,Ecuador
2014H2,twitter,0,1,0,Egypt
2014H2,twitter,0,1,0,El Salvador
2014H2,twitter,0.13,60,7,France
2014H2,twitter,0.12,17,2,Germany
2014H2,twitter,0,3,0,Greece
2014H2,twitter,0,0,0,Hong Kong
2014H2,twitter,0.22,41,9,India
2014H2,twitter,0,0,0,Indonesia
2014H2,twitter,0,0,0,Ireland
2014H2,twitter,0.13,16,2,Israel
2014H2,twitter,0,0,0,Italy
2014H2,twitter,0.36,288,103,Japan
2014H2,twitter,0,1,0,Kenya
2014H2,twitter,0,1,0,Kuwait
2014H2,twitter,0,3,0,Lebanon
2014H2,twitter,0,0,0,Lithuania
2014H2,twitter,0,0,0,Malaysia
2014H2,twitter,0,0,0,Maldives
2014H2,twitter,0,7,0,Mexico
2014H2,twitter,0.25,4,1,Netherlands
2014H2,twitter,0,1,0,New Zealand
2014H2,twitter,1,1,1,Norway
2014H2,twitter,0,0,0,Oman
2014H2,twitter,0,0,0,Pakistan
2014H2,twitter,0,0,0,Peru
2014H2,twitter,0,0,0,Philippines
2014H2,twitter,0,1,0,Portugal
2014H2,twitter,0,0,0,Qatar
2014H2,twitter,0,108,0,Russia
2014H2,twitter,0.06,31,1,Saudi Arabia
2014H2,twitter,0,0,0,Singapore
2014H2,twitter,0.5,4,2,South Korea
2014H2,twitter,0,0,0,South Sudan
2014H2,twitter,0.12,69,8,Spain
2014H2,twitter,0,0,0,Sri Lanka
2014H2,twitter,0,2,0,Sweden
2014H2,twitter,0,3,0,Switzerland
2014H2,twitter,0,0,0,Thailand
2014H2,twitter,0,0,0,Trinidad and Tobago
2014H2,twitter,0,356,0,Turkey
2014H2,twitter,0,11,0,United Arab Emirates
2014H2,twitter,0.34,116,39,United Kingdom
2014H2,twitter,0.8,1622,1297,United States
2014H2,twitter,0,0,0,Venezuela
2015H1,twitter,0,0,0,Albania
2015H1,twitter,0,3,0,Argentina
2015H1,twitter,0.89,9,8,Australia
2015H1,twitter,0,0,0,Austria
2015H1,twitter,0,0,0,Bahrain
2015H1,twitter,0,0,0,Belize
2015H1,twitter,0.4,5,2,Belgium
2015H1,twitter,0.29,52,15,Brazil
2015H1,twitter,0,1,0,Bulgaria
2015H1,twitter,0.63,35,22,Canada
2015H1,twitter,0,0,0,Chile
2015H1,twitter,0.18,11,1,Colombia
2015H1,twitter,0,1,0,Cyprus
2015H1,twitter,0,0,0,Denmark
2015H1,twitter,0.13,8,1,Dominican Republic
2015H1,twitter,0,1,0,Ecuador
2015H1,twitter,0,0,0,Egypt
2015H1,twitter,0,0,0,El Salvador
2015H1,twitter,0.4,139,55,France
2015H1,twitter,0.36,28,10,Germany
2015H1,twitter,0,11,0,Greece
2015H1,twitter,0,0,0,Hong Kong
2015H1,twitter,0.19,113,21,India
2015H1,twitter,0,1,0,Indonesia
2015H1,twitter,0,1,0,Ireland
2015H1,twitter,0,0,0,Israel
2015H1,twitter,0.16,43,6,Italy
2015H1,twitter,0.42,425,178,Japan
2015H1,twitter,0,1,0,Kenya
2015H1,twitter,1,7,7,Kuwait
2015H1,twitter,0,1,0,Lebanon
2015H1,twitter,0,0,0,Lithuania
2015H1,twitter,0,0,0,Malaysia
2015H1,twitter,0,0,0,Maldives
2015H1,twitter,0,7,0,Mexico
2015H1,twitter,0.33,18,5,Netherlands
2015H1,twitter,0,0,0,New Zealand
2015H1,twitter,0,0,0,Norway
2015H1,twitter,0,0,0,Oman
2015H1,twitter,0,3,0,Pakistan
2015H1,twitter,0,0,0,Peru
2015H1,twitter,0,0,0,Philippines
2015H1,twitter,0,1,0,Poland
2015H1,twitter,0,3,0,Portugal
2015H1,twitter,0,0,0,Qatar
2015H1,twitter,0,43,0,Russia
2015H1,twitter,0.69,93,64,Saudi Arabia
2015H1,twitter,0.33,3,0,Serbia
2015H1,twitter,0,0,0,Singapore
2015H1,twitter,0.57,30,17,South Korea
2015H1,twitter,0,0,0,South Sudan
2015H1,twitter,0.24,110,26,Spain
2015H1,twitter,0,0,0,Sri Lanka
2015H1,twitter,0.5,4,2,Sweden
2015H1,twitter,0,3,0,Switzerland
2015H1,twitter,0,0,0,Thailand
2015H1,twitter,0,0,0,Trinidad and Tobago
2015H1,twitter,0,412,0,Turkey
2015H1,twitter,0.5,2,1,United Arab Emirates
2015H1,twitter,0.52,299,155,United Kingdom
2015H1,twitter,0.8,2436,1948,United States
2015H1,twitter,0,0,0,Venezuela
2015H2,twitter,0,0,0,Albania
2015H2,twitter,0,4,0,Argentina
2015H2,twitter,0.44,16,7,Australia
2015H2,twitter,0,0,0,Austria
2015H2,twitter,0,0,0,Bahrain
2015H2,twitter,0.6,10,6,Bangladesh
2015H2,twitter,0.82,11,9,Belgium
2015H2,twitter,0,0,0,Belize
2015H2,twitter,0.42,31,13,Brazil
2015H2,twitter,0,0,0,Bulgaria
2015H2,twitter,0.78,50,39,Canada
2015H2,twitter,0,1,0,Chile
2015H2,twitter,0.08,12,0,Colombia
2015H2,twitter,0,1,0,Croatia
2015H2,twitter,0,0,0,Cyprus
2015H2,twitter,0,3,0,Czech Republic
2015H2,twitter,0,1,0,Denmark
2015H2,twitter,0.2,5,1,Dominican Republic
2015H2,twitter,0,3,0,Ecuador
2015H2,twitter,0,0,0,Egypt
2015H2,twitter,0,0,0,El Salvador
2015H2,twitter,1,3,3,Finland
2015H2,twitter,0.61,707,431,France
2015H2,twitter,0.55,69,37,Germany
2015H2,twitter,0.13,8,1,Greece
2015H2,twitter,0,0,0,Hong Kong
2015H2,twitter,0.42,141,59,India
2015H2,twitter,0,0,0,Indonesia
2015H2,twitter,0,2,0,Ireland
2015H2,twitter,0.25,4,1,Israel
2015H2,twitter,0.55,40,22,Italy
2015H2,twitter,0.54,445,240,Japan
2015H2,twitter,0,0,0,Kenya
2015H2,twitter,0.63,19,11,Kuwait
2015H2,twitter,1,1,1,Lebanon
2015H2,twitter,0,0,0,Lithuania
2015H2,twitter,1,1,1,Luxembourg
2015H2,twitter,0,2,0,Malaysia
2015H2,twitter,1,1,1,Maldives
2015H2,twitter,0,1,0,Malta
2015H2,twitter,0.25,8,2,Mexico
2015H2,twitter,0,1,0,Montenegro
2015H2,twitter,0.58,12,6,Netherlands
2015H2,twitter,0,1,0,New Zealand
2015H2,twitter,1,1,1,Nigeria
2015H2,twitter,0,0,0,Norway
2015H2,twitter,0,0,0,Oman
2015H2,twitter,0,1,0,Pakistan
2015H2,twitter,0,0,0,Peru
2015H2,twitter,0,0,0,Philippines
2015H2,twitter,0,0,0,Poland
2015H2,twitter,0,1,0,Portugal
2015H2,twitter,0,0,0,Qatar
2015H2,twitter,0,82,0,Russia
2015H2,twitter,0.85,113,96,Saudi Arabia
2015H2,twitter,0.17,6,1,Serbia
2015H2,twitter,0.5,8,4,Singapore
2015H2,twitter,0.43,44,18,South Korea
2015H2,twitter,0,0,0,South Sudan
2015H2,twitter,0.5,125,62,Spain
2015H2,twitter,0,0,0,Sri Lanka
2015H2,twitter,1,1,1,Sweden
2015H2,twitter,1,1,1,Switzerland
2015H2,twitter,0,0,0,Thailand
2015H2,twitter,0,0,0,Trinidad and Tobago
2015H2,twitter,0,403,0,Turkey
2015H2,twitter,0.43,60,25,United Arab Emirates
2015H2,twitter,0.76,427,324,United Kingdom
2015H2,twitter,0.79,2673,2111,United States
2015H2,twitter,0,0,0,Venezuela
2016H1,twitter,0,0,0,Albania
2016H1,twitter,0.22,18,3,Argentina
2016H1,twitter,0.62,34,21,Australia
2016H1,twitter,0,1,0,Austria
2016H1,twitter,0,3,0,Bahrain
2016H1,twitter,0,0,0,Bangladesh
2016H1,twitter,0.88,67,58,Belgium
2016H1,twitter,0,0,0,Belize
2016H1,twitter,0,1,0,Bermuda
2016H1,twitter,0.52,50,26,Brazil
2016H1,twitter,0,0,0,Bulgaria
2016H1,twitter,0.91,65,59,Canada
2016H1,twitter,0.5,2,1,Chile
2016H1,twitter,0.1,20,2,Colombia
2016H1,twitter,0,0,0,Croatia
2016H1,twitter,0,0,0,Cyprus
2016H1,twitter,0,1,0,Czech Republic
2016H1,twitter,0.75,4,3,Denmark
2016H1,twitter,0,2,0,Dominican Republic
2016H1,twitter,0.5,2,1,Ecuador
2016H1,twitter,0,0,0,Egypt
2016H1,twitter,0,4,0,El Salvador
2016H1,twitter,0,1,0,Estonia
2016H1,twitter,1,1,1,Finland
2016H1,twitter,0.76,572,434,France
2016H1,twitter,0.58,111,64,Germany
2016H1,twitter,0.33,6,1,Greece
2016H1,twitter,0,1,0,Hong Kong
2016H1,twitter,0.31,139,43,India
2016H1,twitter,0.67,6,4,Indonesia
2016H1,twitter,0.75,4,3,Ireland
2016H1,twitter,0.33,3,0,Israel
2016H1,twitter,0.47,58,27,Italy
2016H1,twitter,0.61,732,446,Japan
2016H1,twitter,0.2,5,1,Jordan
2016H1,twitter,1,1,1,Kenya
2016H1,twitter,0.4,5,2,Kuwait
2016H1,twitter,0,3,0,Lebanon
2016H1,twitter,0,1,0,Lithuania
2016H1,twitter,0,0,0,Luxembourg
2016H1,twitter,0,2,0,Macedonia
2016H1,twitter,0.25,4,1,Malaysia
2016H1,twitter,0,0,0,Maldives
2016H1,twitter,0,2,0,Malta
2016H1,twitter,0,6,0,Mexico
2016H1,twitter,0,1,0,Mongolia
2016H1,twitter,0,0,0,Montenegro
2016H1,twitter,0.38,8,3,Netherlands
2016H1,twitter,0,0,0,New Zealand
2016H1,twitter,1,1,1,Nigeria
2016H1,twitter,1,2,2,Norway
2016H1,twitter,0,0,0,Oman
2016H1,twitter,0,6,0,Pakistan
2016H1,twitter,0,0,0,Peru
2016H1,twitter,0,1,0,Philippines
2016H1,twitter,0,4,0,Poland
2016H1,twitter,0,3,0,Portugal
2016H1,twitter,0,1,0,Qatar
2016H1,twitter,0,2,0,Russia
2016H1,twitter,0.85,99,84,Saudi Arabia
2016H1,twitter,0.2,5,1,Serbia
2016H1,twitter,0.57,7,3,Singapore
2016H1,twitter,0.39,23,8,South Korea
2016H1,twitter,0,0,0,South Sudan
2016H1,twitter,0.57,117,66,Spain
2016H1,twitter,0,0,0,Sri Lanka
2016H1,twitter,0.57,7,3,Sweden
2016H1,twitter,0.5,2,1,Switzerland
2016H1,twitter,0,0,0,Thailand
2016H1,twitter,0,0,0,Trinidad and Tobago
2016H1,twitter,0,280,0,Turkey
2016H1,twitter,0.26,19,4,United Arab Emirates
2016H1,twitter,0.76,631,479,United Kingdom
2016H1,twitter,0.82,2520,2066,United States
2016H1,twitter,0,0,0,Venezuela
2016H2,twitter,0,0,0,Albania
2016H2,twitter,0.26,76,19,Argentina
2016H2,twitter,0.64,22,14,Australia
2016H2,twitter,1,1,1,Austria
2016H2,twitter,0,0,0,Bahrain
2016H2,twitter,1,4,4,Bangladesh
2016H2,twitter,0.48,21,10,Belgium
2016H2,twitter,0,0,0,Belize
2016H2,twitter,0,0,0,Bermuda
2016H2,twitter,0.26,46,11,Brazil
2016H2,twitter,0,0,0,Bulgaria
2016H2,twitter,0.8,51,40,Canada
2016H2,twitter,0,6,0,Chile
2016H2,twitter,0.21,24,5,Colombia
2016H2,twitter,0,0,0,Croatia
2016H2,twitter,0,0,0,Cyprus
2016H2,twitter,0,0,0,Czech Republic
2016H2,twitter,1,2,2,Denmark
2016H2,twitter,0,0,0,Dominican Republic
2016H2,twitter,1,1,1,Ecuador
2016H2,twitter,0,0,0,Egypt
2016H2,twitter,0,0,0,El Salvador
2016H2,twitter,0,1,0,Estonia
2016H2,twitter,0,0,0,Finland
2016H2,twitter,0.69,501,345,France
2016H2,twitter,0.54,275,148,Germany
2016H2,twitter,0.25,4,1,Greece
2016H2,twitter,0,5,0,Guatemala
2016H2,twitter,0,0,0,Hong Kong
2016H2,twitter,0.23,168,38,India
2016H2,twitter,0.42,12,5,Indonesia
2016H2,twitter,0.25,4,1,Ireland
2016H2,twitter,1,1,1,Israel
2016H2,twitter,0.27,37,9,Italy
2016H2,twitter,0.64,977,625,Japan
2016H2,twitter,0.5,8,4,Jordan
2016H2,twitter,0,0,0,Kenya
2016H2,twitter,0.43,7,3,Kuwait
2016H2,twitter,0,2,0,Lebanon
2016H2,twitter,0,0,0,Lithuania
2016H2,twitter,0,0,0,Luxembourg
2016H2,twitter,0,0,0,Macedonia
2016H2,twitter,0,1,0,Malaysia
2016H2,twitter,0,0,0,Maldives
2016H2,twitter,1,1,1,Malta
2016H2,twitter,0.21,19,3,Mexico
2016H2,twitter,0,0,0,Mongolia
2016H2,twitter,0,0,0,Montenegro
2016H2,twitter,0.79,19,15,Netherlands
2016H2,twitter,0,0,0,New Zealand
2016H2,twitter,0,1,0,Nigeria
2016H2,twitter,0,0,0,Norway
2016H2,twitter,0,0,0,Oman
2016H2,twitter,0,4,0,Pakistan
2016H2,twitter,0,0,0,Peru
2016H2,twitter,0,0,0,Philippines
2016H2,twitter,0.3,10,3,Poland
2016H2,twitter,1,1,1,Portugal
2016H2,twitter,0,2,0,Qatar
2016H2,twitter,0,0,0,Russia
2016H2,twitter,0.78,45,35,Saudi Arabia
2016H2,twitter,0.17,12,2,Serbia
2016H2,twitter,0.33,3,0,Singapore
2016H2,twitter,0.54,46,24,South Korea
2016H2,twitter,0,0,0,South Sudan
2016H2,twitter,0.62,130,80,Spain
2016H2,twitter,0,0,0,Sri Lanka
2016H2,twitter,0.53,15,7,Sweden
2016H2,twitter,0.67,3,2,Switzerland
2016H2,twitter,0,1,0,Taiwan
2016H2,twitter,0,0,0,Thailand
2016H2,twitter,0,0,0,Trinidad and Tobago
2016H2,twitter,0,493,0,Turkey
2016H2,twitter,0,1,0,Ukraine
2016H2,twitter,0.69,13,8,United Arab Emirates
2016H2,twitter,0.79,681,537,United Kingdom
2016H2,twitter,0.82,2304,1889,United States
2016H2,twitter,0,1,0,Venezuela
